tsne_one,tsne_two,Label
40.57,-10.78,Normal
-35.71,-9.25,Normal
16.97,2.25,Normal
38.87,1.84,Normal
-23.08,24.26,Normal
-10.87,20.34,Normal
34.48,-10.48,Normal
31.04,23.16,Normal
1.14,-35.48,Normal
27.77,7.06,Normal
6.22,-40.39,Normal
-33.85,-15.08,Normal
6.2,-30.36,Normal
-18.51,17.83,Normal
-27.24,-31.44,Normal
8.58,-9.05,Normal
-39.72,18.59,Normal
-2.38,-14.25,Normal
24.11,53.61,Exploits
-48.76,-24.81,Normal
-4.72,32.17,Normal
18.23,-1.31,Normal
33.96,29.46,Normal
-50.78,-23.37,Normal
-52.87,-22.39,Normal
-6.99,-53.13,Normal
-50.78,-23.37,Normal
-2.58,-4.8,Normal
0.37,10.84,Normal
-17.16,-10.29,Normal
13.3,28.57,Normal
42.27,-26.53,Normal
-31.29,-8.47,Normal
47.67,-12.35,Normal
-9.46,28.58,Normal
45.06,22.08,Normal
-33.67,-40.6,Normal
-12.96,11.18,Normal
-7.68,14.71,Normal
-17.5,47.03,Normal
-9.23,-53.74,Normal
-5.61,-23.01,Normal
-31.29,-8.47,Normal
-20.8,32.58,Normal
18.13,15.85,Normal
46.44,1.48,Normal
10.35,5.24,Normal
4.9,-33.68,Normal
-37.33,27.98,Normal
-17.96,28.67,Normal
-16.69,38.65,Normal
27.83,17.92,Normal
-7.68,14.71,Normal
8.88,3.1,Normal
25.2,22.54,Normal
0.01,-18.66,Normal
-33.94,-21.04,Normal
-7.22,4.16,Normal
-17.5,47.03,Normal
-17.5,47.03,Normal
-48.76,-24.81,Normal
13.39,17.39,Normal
-22.95,-30.78,Normal
-20.85,-30.22,Normal
-27.21,-11.47,Normal
-2.66,-46.33,Normal
37.25,-6.62,Normal
-2.11,14.32,Normal
26.74,35.57,Normal
-25.49,-32.66,Normal
-28.81,7.4,Normal
-19.89,35.31,Normal
32.32,-38.54,Normal
22.6,6.27,Normal
-6.51,36.76,Normal
-17.5,47.03,Normal
17.43,-10.0,Normal
-3.4,9.26,Normal
24.99,0.84,Normal
-8.51,49.97,Normal
-6.99,-53.13, Reconnaissance 
-6.29,0.63, Fuzzers 
-6.99,-53.13, Shellcode 
-25.9,-32.5, Fuzzers 
-17.5,47.03,Normal
-9.23,-53.74,Normal
33.59,1.67,Normal
-6.81,-31.69,Normal
4.93,-6.78,Normal
-17.5,47.03,Normal
12.9,-22.62,Normal
-12.32,11.79,Normal
9.15,-7.35,Normal
17.14,-19.09,Normal
-18.98,-4.03,Normal
-4.88,-7.36,Normal
-18.86,11.23,Normal
-24.95,31.25,Normal
33.31,2.04,Normal
5.64,38.07,Normal
-30.3,33.55,Normal
-11.94,-13.77,Normal
-8.22,-38.97,Normal
-32.54,13.78,Normal
21.63,-21.26,Normal
33.31,2.04,Normal
-10.42,-12.5,Normal
-52.87,-22.39,Normal
-40.57,-8.8,Normal
-6.82,-31.67,Normal
-48.76,-24.81,Normal
-38.8,-6.98,Normal
35.9,19.55,Normal
-6.99,-53.13,Normal
21.56,-14.77,Normal
45.06,22.08,Exploits
-17.5,47.03, Fuzzers 
-10.2,-54.17, Fuzzers 
-48.76,-24.81, Fuzzers 
-6.99,-53.13,Normal
29.49,1.37,Normal
29.53,1.7,Normal
-9.23,-53.74,Normal
-10.13,-54.14,Normal
-45.79,11.41,Normal
-6.73,-31.74,Normal
44.03,1.79,Normal
1.52,14.88,Normal
30.28,19.84,Normal
4.96,39.44,Normal
-14.79,18.85,Normal
-9.05,16.67,Normal
-36.61,-8.41,Normal
1.76,5.97,Normal
-3.64,33.12,Normal
-14.38,22.91,Normal
-27.82,3.35,Normal
-48.76,-24.81,Normal
-13.42,19.24,Normal
-5.78,4.81,Normal
-38.85,27.96,Normal
-38.65,9.72,Normal
-6.99,-53.13,Normal
-4.14,-27.65,Normal
-40.98,-21.79,Normal
33.4,6.74,Normal
-4.7,23.75,Normal
-21.66,23.96,Normal
15.68,-16.16,Normal
9.49,-5.2,Normal
45.06,22.08,Normal
27.56,-22.08,Normal
-9.41,17.26,Normal
24.15,8.89,Normal
-33.02,-37.01,Normal
40.08,-17.18,Normal
-24.01,7.58,Normal
33.25,1.99,Normal
-9.23,-53.74,Normal
-17.5,47.03,Normal
-10.13,-54.14,Normal
-39.95,-22.42,Normal
-42.31,14.82,Normal
-9.37,17.21,Normal
-45.66,11.42,Normal
-7.45,28.6,Normal
-6.99,-53.13,Normal
-25.82,18.96, Fuzzers 
46.07,-25.97, Shellcode 
31.89,6.45, Fuzzers 
-20.68,-12.98,Normal
-53.23,18.39,Normal
-17.5,47.03,Normal
2.13,-17.79,Normal
21.3,23.14,Normal
15.79,-25.29,Normal
-31.31,-31.96,Normal
-17.5,47.03,Normal
41.87,-4.18,Normal
-38.48,3.95,Normal
4.26,-5.41,Normal
2.59,-32.27,Normal
0.12,37.9,Normal
-5.39,9.04,Normal
-6.99,-53.13,Normal
-11.45,40.54,Normal
18.81,-31.35,Normal
11.8,14.03,Normal
-6.2,-27.96,Normal
19.71,10.06,Normal
45.06,22.08,Normal
-17.5,47.03,Normal
45.06,22.08,Normal
-34.44,-0.14,Normal
-19.87,35.37,Normal
-17.5,47.03,Normal
1.63,-17.99,Normal
-9.23,-53.74,Normal
-12.58,-39.27,Normal
-17.77,-0.99,Normal
34.76,-29.71,Normal
-17.5,47.03,Normal
46.07,-25.97,Normal
7.6,-45.51,Normal
-11.39,0.39,Normal
-10.13,-54.14,Normal
-4.52,-12.19,Normal
-3.6,14.85,Normal
33.74,-17.66,Normal
-17.5,47.03,Normal
-50.78,-23.37,Normal
-0.26,21.04,Normal
11.97,31.65,Normal
-2.86,-6.83,Normal
20.77,19.12,Normal
-0.42,21.51,Normal
-31.3,-8.47,Normal
-17.5,47.03,Normal
-17.5,47.03,Normal
51.27,-13.31,Normal
-48.76,-24.81,Normal
18.54,-8.93,Normal
-6.08,-17.03,Normal
-5.15,17.59,Normal
-17.5,47.03,Normal
-0.41,-7.45, Fuzzers 
-6.99,-53.13,Normal
-17.5,47.03,Normal
-9.23,-53.74,Normal
-26.94,38.89,Normal
-6.99,-53.13,Normal
45.06,22.08,Normal
-17.5,47.03,Normal
-27.71,-24.97,Normal
-5.6,-28.35,Normal
-0.88,-49.78,Normal
-13.06,-33.85,Normal
45.06,22.08,Normal
-17.5,47.03,Normal
45.06,22.08,Normal
14.99,-23.22,Normal
-17.5,47.03,Normal
43.26,-9.05,Normal
-34.23,12.12,Normal
43.99,1.73,Normal
45.06,22.08,Normal
-30.79,32.04,Normal
-3.77,-28.14,Normal
14.06,-1.69,Normal
-48.76,-24.81,Normal
7.98,41.88,Normal
38.04,3.68,Normal
-9.76,15.23,Normal
0.57,-40.64,Normal
45.06,22.08,Normal
5.63,4.68,Normal
-0.88,-49.78,Normal
-52.87,-22.39,Normal
45.06,22.08, Fuzzers 
-6.99,-53.13, Fuzzers 
47.34,-3.52, Fuzzers 
-17.5,47.03,Normal
-16.94,3.95,Normal
12.88,-30.26,Normal
29.75,14.55,Normal
0.52,-31.25,Normal
45.06,22.08,Normal
-6.99,-53.13,Normal
-5.69,18.88,Normal
9.12,-33.42,Normal
-2.73,-42.74,Normal
21.61,-12.0,Normal
27.88,14.07,Normal
24.82,-11.78,Normal
10.88,13.91,Normal
8.76,30.03,Normal
52.47,21.5,Normal
-52.87,-22.39,Normal
41.78,-22.51,Normal
-31.72,19.74,Normal
45.06,22.08,Normal
42.54,8.39,Normal
29.0,-16.04,Normal
8.76,30.03,Normal
-17.5,47.03,Normal
45.06,22.08,Normal
45.06,22.08,Normal
-18.86,26.25,Normal
-20.42,24.81,Normal
-12.11,-61.76,Normal
45.06,22.08, Reconnaissance 
43.6,-16.91,Normal
31.26,-27.32,Normal
-37.21,-17.65,Normal
-33.23,-18.99,Normal
19.74,-6.07,Normal
-6.99,-53.13,Normal
-42.25,-7.65,Normal
4.21,-3.75,Normal
45.06,22.08,Normal
-17.5,47.03,Normal
-52.87,-22.39,Normal
-50.78,-23.37,Normal
6.81,42.67,Normal
15.9,-13.18,Normal
37.62,-5.62,Normal
24.65,-3.71,Normal
19.21,27.48,Normal
-42.5,-2.93,Normal
-20.68,-1.66,Normal
3.46,25.37,Normal
45.06,22.08,Normal
4.18,-3.82,Normal
4.35,13.73,Normal
14.53,-21.02,Normal
33.42,-19.54,Normal
43.76,-12.49,Normal
4.5,13.91,Normal
22.73,-36.51,Normal
4.24,13.6,Normal
22.65,-11.48,Normal
12.18,3.82,Normal
45.06,22.08,Normal
4.26,13.62,Normal
31.79,-39.21,Normal
12.94,-6.13,Normal
-3.3,3.21,Exploits
26.35,3.78,DoS
-41.05,21.0,Normal
31.12,24.88,Normal
-30.89,-14.17,Normal
16.96,-35.06,Normal
-6.99,-53.13,Normal
-15.03,-12.98,Normal
18.53,-18.99,Normal
4.29,-26.71,Normal
-25.3,-24.05,Normal
-34.49,1.17,Normal
-6.99,-53.13,Normal
-7.04,-11.43,Normal
-13.36,-26.05,Normal
-18.7,0.87,Normal
45.06,22.08,Normal
-25.96,32.69,Normal
0.78,31.34,Normal
12.12,28.45,Normal
-15.15,-12.57,Normal
-31.33,10.61,Normal
35.16,2.05,Normal
-9.23,-53.74,Normal
-13.37,-26.09,Normal
-28.07,30.11,Normal
1.67,-7.21,Normal
1.7,-7.21,Normal
14.59,-2.95,Normal
31.12,24.88,Normal
21.89,-1.62,Normal
6.49,18.08,Normal
8.18,-19.32,Normal
-8.2,22.98,Normal
-36.34,-37.38,Normal
27.78,20.65,Normal
-6.99,-53.13,Normal
-6.99,-53.13,Normal
-52.87,-22.39,Normal
45.06,22.08,Normal
-37.33,22.76,Normal
33.28,-11.87,Normal
-6.99,-53.13,Normal
-33.68,21.86,Normal
1.92,31.99,Normal
52.47,21.5,Normal
-6.99,-53.13,Normal
-50.78,-23.37,Normal
45.06,22.08,Normal
-52.87,-22.39,Normal
-26.13,1.01,Normal
-41.96,28.39,Normal
-6.99,-53.13,Normal
-2.83,-44.56,Normal
9.28,13.28,Normal
-19.63,26.12,Normal
-32.43,-4.98,Normal
-29.38,-4.8,Normal
46.07,-25.97,Normal
-50.78,-23.37, Fuzzers 
-50.78,-23.37, Fuzzers 
45.06,22.08, Fuzzers 
45.06,22.08, Fuzzers 
-10.96,-3.23, Fuzzers 
-52.87,-22.39,Exploits
17.33,11.96, Fuzzers 
-17.5,47.03,Normal
-0.31,4.75,Normal
42.13,-26.82,Normal
29.3,-36.67,Normal
-9.23,-53.74,Normal
-33.07,-37.0,Normal
38.42,-3.13,Normal
-37.39,50.21,Normal
-44.55,13.48,Normal
45.06,22.08,Normal
-5.72,29.89,Normal
24.16,17.67,Normal
-2.48,-4.45,Normal
21.41,14.11,Normal
32.43,-38.37,Normal
-15.64,4.3,Normal
-16.19,20.05,Normal
47.53,-1.7,Normal
-40.08,35.81,Normal
32.54,-21.22,Normal
-21.18,-15.05,Normal
-2.65,6.11,Normal
-2.6,6.13,Normal
11.67,23.07,Normal
-9.23,-53.74,Normal
-6.71,-9.8,Normal
-1.4,18.2,Normal
5.65,43.41,Normal
-6.99,-53.13,Normal
-18.7,2.23,Normal
-26.98,-24.36,Normal
-25.31,-6.75,Normal
7.38,-33.54,Normal
-52.87,-22.39,Normal
-17.5,47.03,Normal
-2.74,-42.75,Normal
-12.35,-17.23,Normal
-24.2,-16.26,Normal
-6.8,-8.78,Normal
-21.07,-26.06,Normal
-25.58,-5.74,Normal
-17.5,47.03,Normal
-52.87,-22.39,Normal
-6.99,-53.13,Normal
-52.87,-22.39,Normal
-11.85,-12.45,Normal
0.78,31.34,Normal
5.65,43.41,Normal
-6.99,-53.13,Normal
9.96,41.19,Normal
-12.31,-11.72,Normal
-36.15,-19.25,Normal
-6.99,-53.13,Normal
-6.99,-53.13, Fuzzers 
-6.99,-53.13, Fuzzers 
-5.1,11.49, Fuzzers 
-9.23,-53.74,Normal
-28.49,16.09,Normal
39.7,2.58,Normal
-6.99,-53.13,Normal
-34.34,-10.08,Normal
13.64,28.51,Normal
-14.45,1.71,Normal
-50.78,-23.37,Normal
-38.91,12.3,Normal
9.99,-21.47,Normal
35.98,0.55,Normal
25.64,-7.27,Normal
39.54,-19.34,Normal
36.97,7.01,Normal
46.99,-6.88,Normal
-25.88,32.45,Normal
-52.87,-22.39,Normal
-9.95,-41.4,Normal
-41.75,-12.61,Normal
-21.08,8.98,Normal
45.06,22.08,Normal
-17.5,47.03,Normal
-34.54,9.01,Normal
-42.38,6.05,Normal
31.57,-28.8,Normal
-28.41,-30.46,Normal
-33.72,15.84,Normal
-10.35,25.98,Normal
-8.04,15.87,Normal
-6.99,-53.13,Normal
7.43,-36.22, Fuzzers 
-50.78,-23.37, Fuzzers 
-52.87,-22.39, Fuzzers 
-6.99,-53.13, Fuzzers 
-52.87,-22.39, Fuzzers 
-52.87,-22.39, Fuzzers 
-52.87,-22.39, Fuzzers 
45.06,22.08, Fuzzers 
-6.99,-53.13, Fuzzers 
45.06,22.08, Fuzzers 
-2.35,-29.24,Normal
-17.5,47.03,Normal
-31.16,-14.39,Normal
-52.87,-22.39,Normal
-9.88,21.59,Normal
-36.91,-25.9,Normal
45.06,22.08,Normal
46.07,-25.97,Normal
4.09,-53.09,Normal
-46.02,13.92,Normal
-17.5,47.03,Normal
0.57,11.79,Normal
-14.77,13.24,Normal
23.25,8.39,Normal
-24.03,24.81,Normal
27.0,22.54,Normal
-1.49,6.63,Normal
11.6,-10.57,Normal
-29.27,35.97,Normal
4.09,-53.09,Normal
42.25,-26.57,Normal
-6.99,-53.13,Normal
-6.99,-53.13, Fuzzers 
-9.23,-53.74, Fuzzers 
46.07,-25.97, Fuzzers 
-17.5,47.03, Fuzzers 
-21.35,13.93, Fuzzers 
-25.14,4.91,Normal
5.21,36.08,Normal
37.51,-5.95,Normal
-24.66,-31.67,Normal
-24.22,0.98,Normal
-9.11,38.82,Normal
32.47,-15.13,Normal
24.71,36.56,Normal
-17.5,47.03,Normal
-34.05,-2.5,Normal
-6.99,-53.13,Normal
45.06,22.08,Normal
-33.66,-40.6,Normal
7.44,-36.22,Normal
-39.07,1.0,Normal
-26.98,-24.36,Normal
-20.93,7.87,Normal
-50.78,-23.37,Normal
-25.64,-7.4,Normal
5.49,-1.3,Normal
-14.49,-33.89,Normal
29.2,29.6,Normal
42.59,-20.69,Normal
16.31,-10.66,Normal
29.59,-24.5,Normal
-39.63,-14.45,Normal
33.33,16.07,Normal
-17.5,47.03,Normal
-1.11,-34.27,Normal
17.06,38.96,Normal
46.07,-25.97,Normal
-6.99,-53.13, Fuzzers 
7.44,-36.22, Fuzzers 
-24.76,16.96, Fuzzers 
22.24,-5.37, Reconnaissance 
13.1,-6.8,Normal
-13.63,-29.02,Normal
0.94,43.17,Normal
-20.74,-5.92,Normal
7.42,-36.22,Normal
-17.5,47.03,Normal
-24.67,-8.01,Normal
-19.98,10.66,Normal
-28.38,-26.1,Normal
16.76,21.38,Normal
-32.39,-17.66,Normal
-24.74,-8.03,Normal
-0.13,-11.93,Normal
-52.87,-22.39,Normal
-37.44,28.0,Normal
-35.03,-20.63,Normal
-6.99,-53.13,Normal
45.06,22.08,Normal
44.81,21.97,Normal
-52.87,-22.39,Normal
-27.95,-17.26,Normal
-24.65,-8.01,Normal
-20.53,-20.9,Normal
44.73,-22.82,Normal
22.93,-11.32,Normal
-43.18,-17.81,Normal
23.48,5.89,Normal
-16.66,-19.5,Normal
-14.49,-33.72,Normal
7.38,-36.21,Normal
-17.5,47.03,Normal
-10.13,-54.14,Normal
-19.22,-26.2,Normal
22.25,-4.07,Normal
-24.39,-7.89,Normal
13.32,-15.65,Normal
7.38,-36.21,Normal
-63.69,-5.49, Fuzzers 
-29.8,34.63, Reconnaissance 
-17.5,47.03,Normal
-22.99,13.15,Normal
-7.89,3.85,Normal
-17.5,47.03,Normal
11.54,-48.51,Normal
39.43,0.93,Normal
-37.27,22.94,Normal
6.66,-40.62,Normal
12.19,40.6,Normal
-15.09,26.39,Normal
7.44,-36.22,Normal
-31.29,-14.47,Normal
7.71,1.36,Normal
-8.74,-15.28,Normal
1.08,-11.49,Normal
44.81,21.97,Normal
-23.91,9.5,Normal
5.03,19.45,Normal
8.87,-52.74,Normal
46.12,1.87,Normal
5.18,-7.52,Normal
45.06,22.08,Normal
-48.77,-24.79,Normal
45.06,22.08,Normal
21.29,10.41,Normal
32.49,-15.2,Normal
46.12,-3.87,Normal
26.94,7.87,Normal
-14.78,13.24,Normal
27.41,7.36,Normal
-12.21,-7.09,Normal
9.44,5.39,Normal
-0.46,37.62,Normal
-5.4,37.43,Normal
34.94,16.38,Normal
35.28,16.33,Normal
35.32,16.32,Normal
-1.99,-39.22,Normal
32.25,-32.24,Normal
40.6,-10.66,Normal
-0.98,-1.96,Normal
-10.13,-54.14,Normal
18.15,-1.28,Normal
21.38,25.66,Normal
28.64,34.65,Normal
16.61,9.48,Normal
4.25,-33.32,Normal
44.81,21.97,Normal
22.02,-24.0,Normal
-2.69,-34.63,Normal
11.5,-32.88,Normal
-5.41,37.41,Normal
35.05,16.38,Normal
-8.93,-29.47,Normal
-20.7,30.38,Normal
-42.35,-0.55,Normal
21.86,24.2,Normal
31.69,10.34,Normal
-48.66,8.59,Normal
0.71,-31.65,Normal
-2.74,-42.75,Normal
-18.23,35.42,Normal
9.04,19.99,Normal
2.8,-20.59,Normal
-26.39,18.88,Normal
7.38,-36.21,Normal
-5.4,37.43,Normal
-3.74,-1.64,Normal
-37.81,25.35,Exploits
-7.5,-57.92, Shellcode 
-50.79,-23.37, Reconnaissance 
-33.65,-21.06,Normal
-10.72,1.19,Normal
-2.5,14.86,Normal
40.63,-23.54,Normal
-44.03,-7.88,Normal
4.46,-5.92,Normal
-9.23,-53.74,Normal
-5.73,-2.4,Normal
6.16,-19.84,Normal
-3.81,34.15,Normal
-17.5,47.03,Normal
15.66,-16.19,Normal
29.98,-9.98,Normal
-2.67,-5.18,Normal
24.89,0.71,Normal
40.74,-28.37,Normal
-22.58,-10.4,Normal
-8.55,11.48,Normal
31.86,-1.51,Normal
33.56,-2.04,Normal
-11.74,3.66,Normal
5.72,26.67,Normal
-4.08,9.13,Normal
13.64,-15.47,Normal
-12.73,-38.85,Normal
37.9,-13.78,Normal
3.68,-29.31,Normal
32.24,-9.59,Normal
18.9,-12.52,Normal
-12.24,11.86,Normal
1.34,-40.97,Normal
11.19,-18.77,Normal
3.73,-29.42,Normal
-36.2,33.58,Normal
21.63,-21.26,Normal
-27.41,31.75,Normal
44.81,21.97,Normal
44.81,21.97,Normal
10.29,-9.03,Normal
-18.54,11.31,Normal
14.78,39.93,Normal
-39.81,16.72,Normal
-4.59,-7.3,Normal
-50.79,-23.37,Normal
-17.5,47.03,Normal
13.62,-15.45,Normal
13.59,-15.42,Normal
-18.52,-3.84,Normal
42.61,-20.62,Normal
-0.34,22.21,Normal
-7.02,-53.14,Normal
-18.15,11.27,Normal
-52.87,-22.39,Normal
-52.88,-22.38,Normal
-20.31,5.13,Normal
-25.12,31.02,Normal
-33.91,25.48,Normal
-35.84,-13.18,Normal
15.46,40.0,Normal
-36.23,33.49,Normal
3.68,-29.35,Normal
32.22,-9.56,Normal
31.11,12.41,Normal
19.21,-2.49,Normal
-1.37,-37.74,Normal
10.67,-47.77,Normal
-6.36,-27.91,Normal
6.13,-44.55,Normal
-52.87,-22.39,Normal
-4.94,5.09,Normal
-5.04,5.07,Normal
22.95,28.54,Normal
45.06,2.07,Normal
44.81,21.97,Normal
44.81,21.97,Normal
-6.87,15.52,Normal
24.11,20.64,Normal
-27.89,3.06,Normal
44.81,21.97,Normal
16.55,-41.92,Normal
-14.78,13.24,Normal
-5.71,18.87,Normal
2.62,9.35,Normal
45.06,2.07,Normal
-7.02,-53.14,Normal
-7.61,28.35,Normal
-5.02,5.07,Normal
20.66,-24.53,Normal
-7.68,28.37,Normal
28.68,-15.02,Normal
25.1,-20.95,Normal
-10.13,-54.14,Generic
14.93,9.13, Fuzzers 
4.09,-5.0,Exploits
4.09,-53.1,Normal
33.4,6.76,Normal
-21.28,30.04,Normal
18.24,28.13,Normal
-21.28,30.09,Normal
-21.28,30.14,Normal
-31.31,-8.46,Normal
17.47,-30.29,Normal
33.62,-18.71,Normal
30.46,19.53,Normal
44.81,21.97,Normal
6.81,42.68,Normal
24.26,-37.43,Normal
-8.48,-27.55,Normal
16.24,-14.93,Normal
-18.58,16.38,Normal
-24.76,12.25,Normal
-17.5,47.03,Normal
11.55,-48.5,Normal
18.1,28.3,Normal
-5.94,8.88,Normal
-17.5,47.03,Normal
-52.88,-22.38,Normal
-52.88,-22.38,Normal
15.77,-25.26,Normal
-6.05,-20.52,Normal
31.97,-34.12,Normal
7.4,-36.21,Normal
36.7,15.62,Normal
-19.81,40.52,Normal
-44.77,-13.48,Normal
2.76,-32.6,Normal
10.88,27.57,Normal
7.38,-36.21,Normal
-16.46,10.63,Normal
24.42,-4.49,Normal
-27.03,38.75,Normal
4.32,25.94,Normal
44.81,21.97,Normal
-34.07,2.31,Normal
33.75,-3.96,Normal
7.35,-36.2,Normal
-8.46,-34.78,Normal
-2.21,25.33,Normal
44.81,21.97,Normal
-2.82,-44.56,Normal
44.81,21.97,Normal
11.77,31.61,Normal
34.18,2.38,Normal
5.07,-19.37,Normal
-20.54,-20.9,Exploits
34.7,-29.72,Normal
-3.6,-22.59,Normal
-6.04,-20.52,Normal
-18.64,5.52,Normal
-7.02,-53.14,Normal
-40.82,28.57,Normal
26.14,2.37,Normal
-17.5,47.03,Normal
-41.72,22.04,Normal
-2.0,-39.22,Normal
-4.78,-13.51,Normal
-17.5,47.03,Normal
-48.77,-24.79,Normal
9.42,30.44,Normal
-40.53,21.39,Normal
-31.48,-6.41,Normal
-6.04,-20.52,Normal
-40.07,14.91,Normal
-36.14,-30.9,Normal
-21.39,-9.23,Normal
-15.53,20.05,Normal
-48.77,-24.79,Normal
-17.5,47.03,Normal
-47.0,4.47,Normal
43.51,1.5,Normal
-22.09,-13.94,Normal
44.81,21.97,Normal
-17.5,47.03, Fuzzers 
44.81,21.97, Fuzzers 
-52.87,-22.39, Fuzzers 
-8.54,-58.42, Fuzzers 
-6.99,-53.13, Reconnaissance 
45.06,22.08, Fuzzers 
20.16,13.47,Normal
-22.34,28.86,Normal
-8.46,-23.55,Normal
41.15,-5.75,Normal
-1.62,34.88,Normal
1.25,41.52,Normal
3.69,34.22,Normal
-22.28,28.95,Normal
-32.86,-40.65,Normal
32.74,0.67,Normal
37.64,14.12,Normal
-7.63,-26.29,Normal
-13.86,-16.64,Normal
-30.95,-33.55,Normal
19.48,27.32,Normal
-32.66,-9.78,Normal
44.81,21.97,Normal
-36.19,-28.36,Normal
-31.82,26.83,Normal
-20.46,-21.71,Normal
40.4,-6.52,Normal
-22.32,28.89,Normal
33.0,-20.23,Normal
2.88,-37.41,Normal
-35.7,-9.22,Normal
25.56,-20.75,Normal
-11.26,8.93,Normal
45.06,22.08,Normal
29.75,3.32,Normal
-48.76,-24.81,Normal
0.84,42.5,Normal
7.6,-45.48,Normal
-2.59,38.97,Normal
19.22,27.57,Normal
-29.39,-19.07,Normal
-25.91,12.69,Normal
-29.04,-11.05,Normal
3.54,19.54,Normal
-20.19,25.11,Normal
25.37,36.31,Normal
38.17,18.95,Normal
3.57,20.0,Normal
-13.35,32.25,Normal
-4.42,12.39,Normal
-22.49,-33.62,Normal
2.29,23.51,Normal
-2.75,-2.57,Normal
-47.35,-27.1,Exploits
33.72,-0.07, Fuzzers 
45.06,22.08,Exploits
46.07,-25.97, Fuzzers 
-57.72,-8.31, Fuzzers 
-49.02,-24.51, Fuzzers 
-31.18,-14.35, Fuzzers 
-13.3,-25.98,Normal
-2.86,-31.61,Normal
-24.0,-17.13,Normal
-47.35,-27.1,Normal
-44.28,-16.25,Normal
27.31,-32.15,Normal
39.91,-13.44,Normal
-34.82,10.48,Normal
-39.15,12.96,Normal
-11.27,-41.14,Normal
4.16,13.56,Normal
17.79,-27.39,Normal
-15.39,-12.32,Normal
-6.99,-53.13,Normal
-4.44,-11.91,Normal
33.97,29.45,Normal
-17.5,47.03,Normal
-6.72,-35.9,Normal
-7.63,-35.31,Normal
31.31,-27.63,Normal
9.51,-1.21,Normal
2.47,-20.48,Normal
16.3,-8.08,Generic
-9.23,-53.74,Normal
-37.61,-7.81,Normal
-41.42,7.1,Normal
-28.94,-5.58,Normal
30.15,6.23,Normal
-6.29,20.08,Normal
25.52,-6.98,Normal
-9.61,-16.92,Normal
-11.9,-22.77,Normal
51.27,-13.31,Normal
-3.32,-28.98,Normal
4.5,35.24,Normal
4.31,-15.82,Normal
45.06,22.08,Normal
46.05,-25.98,Normal
-2.57,-4.77,Normal
-36.71,16.4,Normal
-16.88,19.93,Normal
-14.89,4.33,Normal
-14.06,28.09,Normal
4.4,-26.37,Normal
-41.88,6.77,Normal
-41.62,7.17,Normal
23.93,10.82,Normal
11.52,11.7,Normal
8.33,11.42,Normal
-3.29,-28.98,Normal
-34.38,32.89,Normal
2.57,40.3,Normal
-28.69,-5.77,Normal
23.88,10.82,Normal
-36.66,16.45,Normal
-23.63,35.43,Normal
-26.31,11.37,Normal
-28.96,-5.56,Normal
41.6,0.39,Normal
4.2,-38.77,Normal
-15.63,4.33,Normal
44.29,21.51,Normal
-55.84,-8.12, Fuzzers 
-24.38,5.43, Fuzzers 
20.34,26.55,Normal
9.59,16.2,Normal
39.98,-7.35,Normal
25.02,-30.01,Normal
-17.5,47.03,Normal
24.64,-23.91,Normal
6.56,17.96,Normal
-1.91,-48.03,Normal
27.6,22.22,Normal
0.54,-51.28,Normal
-1.24,57.3,Normal
-1.24,57.3,Normal
11.46,23.59,Normal
21.85,-35.72,Normal
26.67,31.18,Normal
32.12,15.37,Normal
-9.62,38.31,Normal
37.77,-32.67,Normal
-53.09,-22.29,Normal
-47.34,-27.11,Normal
24.88,12.86,Normal
-48.2,5.89,Normal
-5.95,2.64,Normal
45.06,22.08,Normal
-17.65,-14.42,Normal
-9.15,37.24,Normal
39.98,-7.35,Normal
1.31,-13.4,Normal
28.23,-31.28,Exploits
-28.0,-20.7,Normal
-20.7,-32.3,Normal
-28.54,-13.03,Normal
-25.61,-6.52,Normal
-5.09,11.46,Normal
-5.15,11.33,Normal
9.08,18.6,Normal
1.31,24.17,Normal
-20.65,-6.65,Normal
7.93,25.0,Normal
1.02,31.45,Normal
-47.49,-11.35,Normal
-16.0,-11.16,Normal
-41.13,47.55,Normal
-4.78,-13.51,Normal
17.23,-27.08,Normal
46.35,-21.07,Normal
18.05,3.62,Normal
16.98,21.82,Normal
-5.17,11.28,Normal
-28.44,-20.51,Normal
-18.67,2.27,Normal
1.29,24.15,Normal
25.04,5.24,Normal
-5.16,11.31,Normal
29.66,29.28,Normal
15.27,-11.33,Normal
12.62,-13.91,Normal
-25.64,-6.34,Normal
-25.63,-6.22,Normal
5.73,37.42,Normal
5.36,29.71,Normal
-3.01,-7.82,Normal
14.2,-19.17,Normal
-14.08,-35.31,Normal
20.9,-6.36,Normal
-34.45,8.76,Normal
39.98,0.66,Normal
-42.63,5.73,Normal
-5.19,17.56,Normal
47.1,-7.71,Normal
39.95,0.67,Normal
27.47,25.55,Normal
-24.3,33.69,Normal
-42.73,5.63,Normal
23.23,28.33,Normal
-34.33,8.43,Normal
20.46,-41.58,Normal
-5.67,13.59,Normal
-18.24,19.01,Normal
25.37,36.32,Normal
11.94,-25.6,Normal
-42.81,5.73,Normal
-19.72,-17.75,Normal
46.94,-7.98,Normal
3.69,-23.78,Normal
47.57,0.06,Normal
-42.74,5.62,Normal
-45.79,14.14,Normal
9.7,-14.59,Normal
-39.84,19.24,Normal
47.06,-7.8,Normal
-29.31,35.91,Normal
-18.52,-16.35,Normal
4.06,7.28,Normal
