"First_PC,Second_PC,Label"
"-0.715,-0.356,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"0.763,-0.056,0"
"0.655,-0.093,0"
"0.668,-0.08,0"
"0.682,-0.081,0"
"0.98,-0.007,0"
"0.795,0.244,1"
"0.922,0.274,1"
"0.677,0.962,0"
"-0.722,-0.352,0"
"0.759,-0.059,0"
"0.707,-0.073,0"
"1.099,0.022,0"
"-0.715,-0.355,0"
"0.838,-0.042,0"
"0.861,-0.038,0"
"1.153,0.027,0"
"1.036,0.008,0"
"0.92,-0.025,0"
"0.705,-0.075,0"
"0.849,-0.039,0"
"1.102,0.011,0"
"-0.722,-0.352,0"
"0.939,-0.029,0"
"0.831,-0.044,0"
"0.968,-0.01,0"
"1.056,0.007,0"
"-0.722,-0.353,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.652,-0.087,0"
"0.799,0.248,1"
"0.859,-0.037,0"
"-0.715,-0.355,0"
"-0.718,-0.356,0"
"1.0,-0.02,0"
"-0.721,-0.354,0"
"-0.722,-0.352,0"
"-0.715,-0.355,0"
"0.632,-0.093,0"
"0.893,-0.091,0"
"0.905,-0.026,0"
"0.737,-0.129,0"
"-0.715,-0.355,0"
"0.859,-0.041,0"
"0.81,-0.046,0"
"0.779,-0.052,0"
"0.911,-0.022,0"
"0.745,-0.081,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.889,-0.046,0"
"1.132,0.03,0"
"0.769,0.985,0"
"1.098,0.023,0"
"-0.716,-0.355,0"
"1.121,0.032,0"
"0.897,-0.087,0"
"0.972,-0.008,0"
"0.725,-0.129,0"
"-0.901,0.497,1"
"-0.716,-0.355,0"
"0.601,-0.1,0"
"0.782,-0.055,0"
"-0.716,-0.355,0"
"0.571,-0.11,0"
"-0.716,-0.355,0"
"0.851,-0.035,0"
"0.593,-0.103,0"
"0.834,-0.048,0"
"0.887,-0.03,0"
"0.77,-0.059,0"
"-0.716,-0.355,0"
"0.791,-0.062,0"
"-0.715,-0.355,0"
"0.992,-0.022,0"
"0.543,-0.114,0"
"0.78,-0.058,0"
"0.747,-0.066,0"
"-0.716,-0.355,0"
"0.741,-0.069,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.737,0.227,1"
"0.777,0.987,0"
"0.806,-0.05,0"
"0.973,-0.07,0"
"0.752,-0.063,0"
"-0.718,-0.356,0"
"0.834,-0.038,0"
"-0.721,-0.354,0"
"-0.715,-0.356,0"
"0.935,-0.042,0"
"0.927,-0.028,0"
"0.968,-0.014,0"
"0.787,-0.05,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.841,-0.045,0"
"-0.715,-0.355,0"
"0.878,-0.036,0"
"0.691,-0.086,0"
"0.912,-0.035,0"
"0.722,-0.082,0"
"0.701,-0.087,0"
"0.727,-0.081,0"
"-0.715,-0.355,0"
"0.899,0.268,1"
"-0.715,-0.355,0"
"0.7,-0.096,0"
"1.033,-0.06,0"
"1.024,0.004,0"
"0.845,-0.044,0"
"0.955,-0.019,0"
"0.699,-0.082,0"
"0.51,-0.13,0"
"0.681,-0.081,0"
"0.934,-0.018,0"
"0.942,-0.012,0"
"1.151,0.024,0"
"0.865,-0.097,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"1.157,0.017,0"
"0.596,0.943,0"
"0.897,-0.027,0"
"0.773,-0.07,0"
"0.676,-0.101,0"
"0.581,-0.168,0"
"0.712,-0.092,0"
"0.734,-0.071,0"
"0.52,-0.132,0"
"-0.716,-0.355,0"
"0.544,-0.11,0"
"0.749,0.98,0"
"0.786,-0.074,0"
"-0.716,-0.355,0"
"0.961,-0.012,0"
"-0.718,-0.356,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"-0.715,-0.356,0"
"0.588,-0.115,0"
"0.618,-0.096,0"
"0.912,-0.031,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.563,-0.11,0"
"0.763,-0.061,0"
"-0.716,-0.355,0"
"0.907,-0.09,0"
"-0.716,-0.355,0"
"0.643,-0.089,0"
"0.776,-0.055,0"
"-0.721,-0.354,0"
"0.871,-0.1,0"
"-0.715,-0.355,0"
"-0.718,-0.356,0"
"1.067,-0.049,0"
"1.013,-0.019,0"
"0.946,-0.014,0"
"0.863,-0.095,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.533,0.927,0"
"0.545,-0.114,0"
"0.591,-0.103,0"
"0.788,-0.054,0"
"0.875,-0.042,0"
"-0.716,-0.355,0"
"0.825,-0.044,0"
"1.013,-0.019,0"
"0.802,0.241,1"
"0.799,-0.052,0"
"0.863,-0.102,0"
"0.895,-0.028,0"
"-0.715,-0.355,0"
"1.143,-0.025,0"
"1.149,-0.028,0"
"-0.716,-0.355,0"
"0.997,-0.067,0"
"0.859,-0.1,0"
"0.881,-0.031,0"
"0.8,-0.11,0"
"-0.715,-0.355,0"
"0.706,-0.073,0"
"-0.716,-0.355,0"
"0.992,-0.064,0"
"-0.715,-0.355,0"
"0.738,-0.073,0"
"0.99,-0.005,0"
"0.797,-0.064,0"
"0.809,-0.116,0"
"0.691,-0.078,0"
"0.757,0.982,0"
"0.862,-0.031,0"
"0.957,-0.022,0"
"-0.715,-0.355,0"
"0.671,0.962,1"
"0.694,0.956,1"
"-0.716,-0.355,0"
"0.559,-0.115,0"
"-0.715,-0.355,0"
"0.973,-0.009,0"
"0.876,-0.05,0"
"0.987,-0.017,0"
"0.71,-0.074,0"
"0.681,-0.084,0"
"0.759,-0.06,0"
"0.92,-0.022,0"
"-0.716,-0.355,0"
"0.773,-0.096,0"
"-0.721,-0.354,0"
"0.529,-0.13,0"
"0.738,-0.067,0"
"0.829,1.0,0"
"1.032,0.007,0"
"0.813,-0.046,0"
"0.57,-0.127,0"
"0.535,-0.137,0"
"0.695,-0.075,0"
"-0.715,-0.355,0"
"-0.718,-0.356,0"
"0.732,-0.067,0"
"1.023,-0.059,0"
"-0.715,-0.355,0"
"0.864,-0.039,0"
"-0.715,-0.355,0"
"0.748,-0.068,0"
"1.01,-0.059,0"
"0.76,0.983,0"
"0.869,-0.032,0"
"0.501,-0.125,0"
"-0.716,-0.355,0"
"1.038,-0.051,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.861,-0.1,0"
"-0.716,-0.355,0"
"0.768,-0.078,0"
"0.692,-0.144,0"
"0.764,-0.056,0"
"0.876,-0.094,0"
"-0.715,-0.355,0"
"0.928,-0.079,0"
"0.74,-0.127,0"
"0.919,-0.026,0"
"-0.718,-0.355,0"
"0.897,-0.055,0"
"0.905,-0.087,0"
"-0.715,-0.355,0"
"0.642,-0.094,0"
"0.81,-0.049,0"
"0.928,-0.02,0"
"0.926,-0.032,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"0.665,-0.08,0"
"-0.715,-0.355,0"
"0.903,0.266,1"
"0.934,0.281,1"
"0.921,1.023,1"
"0.692,-0.073,0"
"0.887,-0.034,0"
"-0.716,-0.355,0"
"0.966,-0.025,0"
"0.999,-0.066,0"
"1.154,-0.021,0"
"0.539,-0.147,0"
"0.696,-0.084,0"
"-0.715,-0.355,0"
"-0.715,-0.356,0"
"0.911,-0.024,0"
"0.873,-0.029,0"
"1.149,0.018,0"
"0.821,-0.058,0"
"0.988,-0.068,0"
"1.014,-0.061,0"
"0.901,-0.026,0"
"1.147,-0.026,0"
"0.819,-0.042,0"
"1.045,0.014,0"
"0.965,-0.011,0"
"0.641,-0.151,0"
"0.873,-0.029,0"
"-0.722,-0.353,0"
"0.773,-0.053,0"
"0.666,-0.084,0"
"0.847,-0.052,0"
"0.787,-0.116,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"0.6,-0.107,0"
"-0.722,-0.352,0"
"0.794,-0.119,0"
"-0.722,-0.352,0"
"0.621,-0.135,0"
"-0.716,-0.355,0"
"0.684,-0.075,0"
"-0.722,-0.352,0"
"-0.721,-0.354,0"
"-0.898,0.501,1"
"0.801,0.993,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"0.892,1.016,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"-0.898,0.501,1"
"0.781,0.988,1"
"0.88,0.263,1"
"0.654,-0.122,0"
"0.973,-0.039,0"
"0.99,-0.033,0"
"0.83,-0.043,0"
"0.843,-0.055,0"
"0.825,-0.071,0"
"1.054,-0.025,0"
"0.557,-0.106,0"
"0.739,-0.066,0"
"0.854,-0.049,0"
"-0.716,-0.355,0"
"0.973,-0.004,0"
"0.992,-0.005,0"
"0.537,-0.111,0"
"1.011,-0.017,0"
"-0.716,-0.355,0"
"0.639,-0.086,0"
"-0.716,-0.355,0"
"0.947,-0.011,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.895,-0.07,0"
"0.684,-0.084,0"
"0.744,-0.101,0"
"1.07,-0.02,0"
"-0.716,-0.355,0"
"0.803,-0.064,0"
"0.949,-0.029,0"
"1.038,0.003,0"
"-0.716,-0.355,0"
"0.624,-0.1,0"
"0.779,-0.062,0"
"0.821,-0.046,0"
"-0.716,-0.355,0"
"-0.715,-0.356,0"
"0.817,-0.083,0"
"0.97,-0.034,0"
"0.662,0.959,1"
"0.857,1.007,1"
"-0.901,0.497,1"
"-0.721,-0.354,0"
"-0.718,-0.356,0"
"1.061,0.013,0"
"0.755,-0.062,0"
"0.998,-0.039,0"
"0.833,-0.055,0"
"0.752,-0.069,0"
"1.048,0.01,0"
"-0.721,-0.354,0"
"0.828,-0.056,0"
"-0.715,-0.355,0"
"0.833,-0.051,0"
"0.813,-0.061,0"
"-0.718,-0.356,0"
"-0.715,-0.356,0"
"-0.716,-0.355,0"
"0.557,-0.123,0"
"-0.715,-0.355,0"
"0.946,-0.015,0"
"-0.721,-0.354,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.606,-0.141,0"
"0.922,-0.028,0"
"-0.715,-0.355,0"
"-0.718,-0.355,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.598,-0.133,0"
"0.759,-0.061,0"
"0.613,-0.097,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.921,-0.026,0"
"-0.722,-0.352,0"
"0.694,-0.072,0"
"0.577,-0.101,0"
"-0.722,-0.352,0"
"0.504,-0.12,0"
"0.979,-0.007,0"
"0.947,-0.015,0"
"0.825,-0.053,0"
"0.628,0.95,1"
"0.992,1.04,1"
"0.493,0.917,1"
"0.777,-0.057,0"
"0.853,-0.055,0"
"0.756,-0.065,0"
"0.702,-0.075,0"
"0.909,-0.024,0"
"0.888,-0.036,0"
"0.688,-0.079,0"
"0.773,-0.056,0"
"-0.715,-0.355,0"
"0.757,-0.066,0"
"-0.715,-0.356,0"
"0.694,-0.116,0"
"0.893,-0.065,0"
"0.928,-0.015,0"
"0.812,-0.047,0"
"0.801,-0.05,0"
"0.878,-0.043,0"
"0.73,-0.069,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"0.918,-0.05,0"
"0.854,-0.072,0"
"0.836,-0.042,0"
"0.731,-0.107,0"
"0.712,-0.085,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.901,1.017,1"
"-0.716,-0.355,0"
"0.753,-0.062,0"
"-0.694,-0.468,0"
"1.013,0.002,0"
"0.65,-0.088,0"
"0.992,-0.023,0"
"0.792,-0.051,0"
"0.851,-0.039,0"
"-0.715,-0.355,0"
"-0.717,-0.356,0"
"0.624,-0.095,0"
"0.838,-0.079,0"
"0.959,-0.016,0"
"-0.721,-0.354,0"
"0.918,-0.024,0"
"0.904,-0.038,0"
"-0.716,-0.355,0"
"1.093,0.009,0"
"0.967,-0.049,0"
"-0.718,-0.355,0"
"1.128,-0.006,0"
"0.996,-0.033,0"
"-0.721,-0.353,0"
"0.75,-0.068,0"
"0.842,-0.041,0"
"0.863,-0.096,0"
"0.816,0.997,1"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"0.524,-0.114,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"1.068,0.015,0"
"0.743,-0.079,0"
"-0.715,-0.355,0"
"0.696,-0.08,0"
"0.631,-0.157,0"
"-0.716,-0.355,0"
"0.567,0.936,0"
"1.056,0.012,0"
"0.661,-0.082,0"
"-0.715,-0.355,0"
"0.755,0.982,1"
"0.729,0.976,1"
"0.616,-0.099,0"
"-0.716,-0.355,0"
"-0.715,-0.356,0"
"0.971,-0.007,0"
"0.843,-0.041,0"
"-0.721,-0.354,0"
"-0.718,-0.356,0"
"0.963,-0.019,0"
"0.67,-0.087,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"0.706,-0.074,0"
"-0.716,-0.355,0"
"0.865,-0.12,0"
"0.942,-0.016,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.795,-0.069,0"
"0.987,-0.006,0"
"0.613,-0.129,0"
"0.837,-0.05,0"
"-0.716,-0.355,0"
"0.706,0.97,1"
"-0.901,0.497,1"
"0.691,0.966,1"
"1.03,-0.006,0"
"1.061,0.007,0"
"-0.721,-0.354,0"
"0.943,-0.015,0"
"1.04,0.008,0"
"0.87,-0.034,0"
"0.594,-0.102,0"
"0.553,-0.112,0"
"0.763,-0.061,0"
"-0.718,-0.356,0"
"-0.715,-0.356,0"
"-0.715,-0.355,0"
"-0.722,-0.353,0"
"0.869,-0.03,0"
"0.728,-0.068,0"
"-0.716,-0.355,0"
"0.955,-0.021,0"
"-0.722,-0.352,0"
"-0.715,-0.356,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"0.726,-0.07,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"-0.715,-0.355,0"
"0.703,-0.073,0"
"0.734,-0.115,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"-0.717,-0.356,0"
"0.9,-0.091,0"
"-0.722,-0.353,0"
"0.937,-0.023,0"
"-0.715,-0.355,0"
"0.749,-0.109,0"
"0.672,-0.082,0"
"0.843,-0.04,0"
"0.952,-0.014,0"
"0.831,-0.042,0"
"0.856,-0.038,0"
"0.908,-0.02,0"
"-0.722,-0.353,0"
"-0.716,-0.355,0"
"0.803,-0.051,0"
"-0.715,-0.355,0"
"-0.721,-0.354,0"
"0.69,-0.098,0"
"1.17,-0.01,0"
"1.172,-0.01,0"
"0.735,-0.116,0"
"0.653,-0.084,0"
"0.979,1.037,1"
"0.743,0.979,1"
"0.822,0.998,1"
"-0.715,-0.355,0"
"0.942,-0.028,0"
"-0.718,-0.356,0"
"0.876,-0.031,0"
"0.716,-0.072,0"
"-0.715,-0.355,0"
"0.756,-0.113,0"
"0.939,-0.017,0"
"0.838,-0.102,0"
"0.575,-0.106,0"
"0.933,-0.044,0"
"0.536,-0.116,0"
"0.972,-0.009,0"
"1.133,0.035,0"
"-0.715,-0.356,0"
"0.675,-0.143,0"
"-0.716,-0.355,0"
"0.662,-0.085,0"
"0.964,-0.017,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"1.068,0.015,0"
"0.671,-0.079,0"
"-0.721,-0.354,0"
"0.58,-0.109,0"
"-0.716,-0.355,0"
"0.723,-0.07,0"
"0.811,0.251,1"
"-0.721,-0.354,0"
"0.678,-0.092,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.69,-0.074,0"
"0.723,-0.078,0"
"0.919,-0.026,0"
"0.863,-0.048,0"
"0.564,-0.109,0"
"0.767,-0.063,0"
"0.84,-0.06,0"
"0.673,-0.094,0"
"0.827,-0.057,0"
"-0.715,-0.355,0"
"0.86,-0.082,0"
"-0.717,-0.356,0"
"-0.716,-0.355,0"
"0.865,-0.087,0"
"1.043,-0.023,0"
"0.76,0.983,1"
"0.52,0.924,1"
"0.899,-0.023,0"
"0.844,-0.097,0"
"1.014,-0.062,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.763,-0.056,0"
"0.656,-0.115,0"
"1.049,0.014,0"
"0.952,-0.014,0"
"-0.722,-0.353,0"
"-0.722,-0.352,0"
"0.973,-0.012,0"
"0.945,-0.016,0"
"0.737,-0.068,0"
"0.901,-0.029,0"
"0.954,-0.067,0"
"-0.722,-0.352,0"
"0.919,-0.042,0"
"0.73,-0.072,0"
"-0.716,-0.355,0"
"-0.722,-0.353,0"
"-0.715,-0.355,0"
"0.845,-0.04,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.752,0.232,1"
"-0.722,-0.352,0"
"-0.721,-0.354,0"
"0.803,-0.049,0"
"-0.718,-0.356,0"
"0.581,-0.151,0"
"0.559,-0.128,0"
"1.099,0.022,0"
"0.826,-0.049,0"
"1.104,0.025,0"
"-0.722,-0.352,0"
"0.655,-0.082,0"
"0.574,-0.148,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.681,-0.076,0"
"-0.715,-0.355,0"
"0.692,-0.081,0"
"-0.715,-0.355,0"
"1.014,0.297,1"
"-0.901,0.497,1"
"0.662,-0.13,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.761,-0.06,0"
"0.746,-0.069,0"
"0.719,-0.067,0"
"-0.715,-0.355,0"
"0.984,-0.011,0"
"0.653,-0.133,0"
"0.941,-0.031,0"
"0.878,-0.086,0"
"0.665,-0.103,0"
"0.821,-0.097,0"
"0.65,-0.087,0"
"0.692,-0.078,0"
"-0.716,-0.355,0"
"0.83,-0.109,0"
"0.763,-0.06,0"
"0.978,-0.026,0"
"0.822,-0.067,0"
"0.924,-0.031,0"
"0.672,-0.139,0"
"0.973,-0.009,0"
"-0.716,-0.355,0"
"0.492,0.917,1"
"0.822,-0.045,0"
"0.905,-0.034,0"
"-0.721,-0.354,0"
"-0.718,-0.356,0"
"0.887,-0.03,0"
"-0.718,-0.356,0"
"0.903,-0.042,0"
"0.629,-0.093,0"
"0.902,-0.046,0"
"0.955,-0.062,0"
"-0.718,-0.356,0"
"-0.715,-0.356,0"
"0.991,0.0,0"
"0.682,-0.101,0"
"0.862,-0.048,0"
"0.643,-0.088,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"1.123,-0.024,0"
"-0.715,-0.355,0"
"-0.721,-0.354,0"
"-0.715,-0.355,0"
"0.644,0.204,1"
"0.88,1.012,1"
"0.886,1.014,1"
"0.957,-0.013,0"
"0.679,-0.089,0"
"-0.716,-0.355,0"
"0.681,-0.086,0"
"0.901,-0.025,0"
"1.024,-0.051,0"
"1.003,-0.051,0"
"0.91,-0.02,0"
"-0.715,-0.355,0"
"1.177,0.008,0"
"-0.715,-0.355,0"
"1.197,-0.008,0"
"0.995,-0.046,0"
"0.879,-0.03,0"
"0.95,-0.015,0"
"0.684,-0.08,0"
"0.93,-0.025,0"
"1.038,0.007,0"
"0.919,-0.018,0"
"-0.715,-0.355,0"
"1.017,-0.044,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"0.721,-0.09,0"
"0.732,-0.073,0"
"0.808,-0.048,0"
"1.14,0.026,0"
"-0.716,-0.355,0"
"0.716,-0.072,0"
"0.78,-0.054,0"
"0.86,-0.045,0"
"0.767,-0.065,0"
"-0.717,-0.354,0"
"-0.715,-0.355,0"
"0.92,-0.035,0"
"-0.715,-0.355,0"
"0.522,-0.12,0"
"0.887,-0.03,0"
"0.705,-0.086,0"
"-0.716,-0.355,0"
"0.757,-0.073,0"
"0.713,-0.088,0"
"-0.715,-0.355,0"
"0.879,1.012,1"
"0.7,0.96,1"
"0.85,1.005,1"
"0.903,-0.025,0"
"0.824,-0.053,0"
"1.035,-0.003,0"
"-0.719,-0.355,0"
"0.631,-0.092,0"
"0.796,-0.059,0"
"-0.715,-0.356,0"
"-0.715,-0.356,0"
"-0.716,-0.355,0"
"0.722,-0.071,0"
"0.939,-0.017,0"
"-0.715,-0.355,0"
"-0.722,-0.353,0"
"0.92,-0.021,0"
"-0.719,-0.355,0"
"0.66,-0.108,0"
"0.697,-0.084,0"
"0.943,-0.016,0"
"0.807,-0.049,0"
"0.82,-0.068,0"
"-0.718,-0.354,0"
"0.775,-0.062,0"
"0.545,-0.112,0"
"-0.721,-0.353,0"
"0.756,-0.069,0"
"-0.715,-0.355,0"
"0.603,0.945,1"
"1.099,-0.003,0"
"0.735,-0.065,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"1.101,0.024,0"
"1.122,0.022,0"
"-0.716,-0.355,0"
"0.981,-0.048,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"1.003,-0.001,0"
"0.831,-0.044,0"
"0.928,-0.041,0"
"0.721,-0.066,0"
"0.954,-0.029,0"
"1.041,0.301,1"
"0.589,0.941,1"
"0.762,0.944,1"
"-0.721,-0.353,0"
"0.536,-0.128,0"
"-0.715,-0.356,0"
"-0.716,-0.355,0"
"1.13,0.034,0"
"0.936,-0.016,0"
"0.852,-0.046,0"
"0.676,-0.086,0"
"-0.722,-0.352,0"
"0.514,-0.127,0"
"-0.718,-0.356,0"
"0.843,-0.053,0"
"0.712,-0.068,0"
"-0.722,-0.352,0"
"0.845,-0.058,0"
"1.039,0.007,0"
"0.65,0.956,0"
"-0.716,-0.355,0"
"-0.715,-0.356,0"
"-0.715,-0.356,0"
"0.79,0.99,1"
"0.982,-0.031,0"
"-0.722,-0.353,0"
"0.837,-0.045,0"
"1.122,0.028,0"
"-0.715,-0.356,0"
"-0.715,-0.355,0"
"0.823,-0.046,0"
"0.935,-0.045,0"
"0.661,-0.091,0"
"0.65,0.956,0"
"-0.715,-0.356,0"
"-0.722,-0.352,0"
"-0.715,-0.356,0"
"0.957,-0.008,0"
"-0.715,-0.355,0"
"-0.715,-0.356,0"
"-0.716,-0.355,0"
"0.935,-0.042,0"
"0.972,-0.027,0"
"0.695,-0.073,0"
"0.515,-0.121,0"
"-0.715,-0.355,0"
"0.872,-0.029,0"
"0.696,-0.077,0"
"0.806,0.994,1"
"-0.722,-0.353,0"
"0.921,-0.016,0"
"-0.715,-0.355,0"
"0.51,-0.124,0"
"0.923,-0.021,0"
"-0.716,-0.355,0"
"0.882,-0.046,0"
"0.674,-0.084,0"
"0.625,-0.094,0"
"-0.715,-0.356,0"
"0.835,-0.038,0"
"-0.715,-0.355,0"
"0.597,-0.096,0"
"0.905,-0.028,0"
"-0.715,-0.356,0"
"0.891,-0.055,0"
"-0.716,-0.355,0"
"0.782,-0.096,0"
"-0.715,-0.356,0"
"0.911,-0.019,0"
"0.56,-0.11,0"
"0.778,-0.056,0"
"1.083,0.003,0"
"0.905,-0.026,0"
"-0.715,-0.355,0"
"-0.722,-0.352,0"
"0.894,1.016,1"
"-0.716,-0.355,0"
"-0.699,-0.383,0"
"-0.699,-0.383,0"
"-0.721,-0.354,0"
"-0.718,-0.356,0"
"0.807,-0.1,0"
"0.508,-0.122,0"
"1.041,0.008,0"
"0.987,-0.055,0"
"-0.716,-0.355,0"
"0.989,-0.011,0"
"-0.721,-0.354,0"
"0.646,-0.089,0"
"0.732,-0.072,0"
"-0.716,-0.355,0"
"0.815,-0.059,0"
"0.803,-0.096,0"
"0.904,-0.021,0"
"-0.716,-0.355,0"
"0.794,-0.057,0"
"0.962,-0.019,0"
"0.987,-0.054,0"
"0.938,-0.028,0"
"0.834,-0.058,0"
"0.851,-0.039,0"
"-0.715,-0.355,0"
"1.147,0.014,0"
"0.674,0.209,1"
"0.597,0.938,1"
"0.612,-0.161,0"
"0.903,-0.029,0"
"0.725,-0.075,0"
"0.56,-0.121,0"
"0.778,-0.052,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.733,-0.073,0"
"0.572,-0.159,0"
"0.896,-0.076,0"
"-0.716,-0.355,0"
"0.589,0.941,0"
"0.515,-0.125,0"
"0.526,-0.115,0"
"-0.715,-0.355,0"
"0.742,-0.069,0"
"0.839,0.998,1"
"-0.901,0.497,1"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.719,-0.078,0"
"0.828,-0.062,0"
"0.68,-0.1,0"
"0.8,-0.059,0"
"0.769,-0.063,0"
"0.98,-0.022,0"
"0.589,-0.103,0"
"0.708,-0.088,0"
"0.949,-0.021,0"
"0.841,1.003,0"
"0.839,-0.061,0"
"0.781,-0.06,0"
"-0.715,-0.355,0"
"-0.717,-0.354,0"
"0.97,-0.032,0"
"0.69,-0.079,0"
"0.758,-0.071,0"
"0.635,-0.103,0"
"-0.715,-0.355,0"
"-0.721,-0.354,0"
"-0.715,-0.355,0"
"-0.721,-0.354,0"
"-0.721,-0.354,0"
"0.921,-0.04,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.717,-0.356,0"
"0.916,-0.035,0"
"-0.716,-0.355,0"
"-0.717,-0.356,0"
"0.904,-0.036,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"0.71,-0.076,0"
"0.844,-0.04,0"
"0.793,-0.071,0"
"0.915,-0.019,0"
"0.875,0.259,1"
"-0.722,-0.352,0"
"-0.715,-0.355,0"
"-0.722,-0.352,0"
"0.697,-0.095,0"
"0.943,-0.011,0"
"0.671,-0.086,0"
"-0.717,-0.354,0"
"0.697,-0.098,0"
"0.861,-0.032,0"
"-0.715,-0.356,0"
"1.052,0.011,0"
"-0.722,-0.352,0"
"-0.715,-0.356,0"
"0.916,-0.023,0"
"-0.722,-0.352,0"
"0.686,0.965,0"
"1.13,0.019,0"
"0.664,0.21,1"
"-0.722,-0.352,0"
"0.599,-0.104,0"
"1.033,0.011,0"
"0.691,-0.078,0"
"-0.722,-0.352,0"
"0.518,-0.124,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.977,-0.003,0"
"0.944,-0.035,0"
"0.766,-0.06,0"
"0.925,-0.015,0"
"0.992,0.001,0"
"0.613,-0.106,0"
"0.525,0.925,0"
"0.709,-0.071,0"
"-0.722,-0.352,0"
"0.806,-0.068,0"
"0.646,-0.113,0"
"-0.715,-0.355,0"
"-0.722,-0.352,0"
"0.779,-0.078,0"
"0.774,0.986,1"
"0.526,0.926,0"
"0.953,-0.01,0"
"-0.717,-0.354,0"
"0.834,-0.061,0"
"-0.715,-0.356,0"
"0.709,-0.074,0"
"-0.715,-0.356,0"
"0.749,-0.059,0"
"0.89,-0.029,0"
"-0.722,-0.352,0"
"0.9,-0.032,0"
"0.997,-0.024,0"
"0.876,-0.059,0"
"0.843,-0.036,0"
"0.549,-0.119,0"
"0.588,-0.099,0"
"1.011,0.002,0"
"0.834,-0.043,0"
"0.827,-0.045,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.867,-0.049,0"
"-0.722,-0.353,0"
"-0.715,-0.356,0"
"0.796,0.243,1"
"0.873,-0.033,0"
"1.027,0.004,0"
"-0.715,-0.355,0"
"0.83,-0.051,0"
"0.762,-0.082,0"
"0.883,-0.031,0"
"1.123,0.03,0"
"-0.715,-0.355,0"
"0.941,-0.027,0"
"-0.716,-0.355,0"
"0.823,-0.044,0"
"-0.719,-0.355,0"
"0.954,-0.023,0"
"-0.716,-0.355,0"
"-0.721,-0.353,0"
"0.937,-0.024,0"
"1.094,-0.003,0"
"0.963,-0.01,0"
"0.841,-0.081,0"
"1.114,0.024,0"
"0.958,-0.03,0"
"0.972,-0.021,0"
"-0.716,-0.355,0"
"0.972,-0.019,0"
"1.157,0.019,0"
"0.772,0.981,1"
"0.873,-0.038,0"
"0.844,-0.039,0"
"0.696,-0.093,0"
"0.546,-0.144,0"
